Date/Time,InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly)
 01/20  09:00:00,362136647.5,799948860.8
 01/20  10:00:00,320082372.2,762298957.6
 01/20  11:00:00,297580873.6,760823527.6
 01/20  12:00:00,287854183.4,745535323.7
 01/20  13:00:00,285315037.7,736633974.3
 01/20  14:00:00,287750240.4,717258581.7
 01/20  15:00:00,282110591.7,705721372.6
 01/20  16:00:00,280035773.7,706030110.8
 01/20  17:00:00,392124486.4,826680749.7
 01/20  18:00:00,407770200,643919192.3
 01/20  19:00:00,407770200,646081728.8
 01/20  20:00:00,407770200,645584370.6
 01/20  21:00:00,407770200,639741533.1
 01/20  22:00:00,77023260,266747906.2
 01/20  23:00:00,77023260,266843057.5
 01/20  24:00:00,77023260,269433786.2
 01/21  01:00:00,77023260,266857279.6
 01/21  02:00:00,77023260,266841411.6
 01/21  03:00:00,77023260,266834552.4
 01/21  04:00:00,77023260,266807041.3
 01/21  05:00:00,77023260,267572391.2
 01/21  06:00:00,77023260,267491072.9
 01/21  07:00:00,77023260,267491860.2
 01/21  08:00:00,69086612.92,234072440
 01/21  09:00:00,49648362.53,202106122
 01/21  10:00:00,46774341.13,199392684
 01/21  11:00:00,46766577.69,199391596.3
 01/21  12:00:00,45747036.78,200803522.4
 01/21  13:00:00,46114722.81,198704010.6
 01/21  14:00:00,45904346.37,198648306.7
 01/21  15:00:00,46455695.11,199252055.1
 01/21  16:00:00,47979329.95,200716088.4
 01/21  17:00:00,54671715.32,207035433.4
 01/21  18:00:00,75690277.73,259552753.7
 01/21  19:00:00,77023260,267125018
 01/21  20:00:00,77023260,267875635.7
 01/21  21:00:00,77023260,267783076
 01/21  22:00:00,77023260,267322449.5
 01/21  23:00:00,77023260,266740288.5
 01/21  24:00:00,77023260,269187343.9
 01/22  01:00:00,77023260,266696403.8
 01/22  02:00:00,77023260,266698937.6
 01/22  03:00:00,77023260,266689789.4
 01/22  04:00:00,77023260,266682690.1
 01/22  05:00:00,77023260,267431307.5
 01/22  06:00:00,77023260,267357371.2
 01/22  07:00:00,77023260,267402120.7
 01/22  08:00:00,70454890.24,235386093.9
 01/22  09:00:00,51675487.25,204023668
 01/22  10:00:00,47628550.75,200061801.4
 01/22  11:00:00,47144819.17,199598618.8
 01/22  12:00:00,47032545.88,202005311.3
 01/22  13:00:00,46640308.54,199163466.3
 01/22  14:00:00,47173618.16,199805045.8
 01/22  15:00:00,46902356.9,199499628.2
 01/22  16:00:00,49841831.88,202370554.1
 01/22  17:00:00,60755172.65,212939053.6
 01/22  18:00:00,76185326.1,259931104.9
 01/22  19:00:00,77023260,267080159.6
 01/22  20:00:00,77023260,267876812.2
 01/22  21:00:00,77023260,267841960.6
 01/22  22:00:00,77023260,267435201.6
 01/22  23:00:00,77023260,266850474.2
 01/22  24:00:00,77023260,269327034.3
 01/23  01:00:00,77023260,266773646.4
 01/23  02:00:00,77023260,266710129.2
 01/23  03:00:00,77023260,266690543.9
 01/23  04:00:00,77023260,266658516.1
 01/23  05:00:00,77023260,267403139.3
 01/23  06:00:00,77023260,267327842.7
 01/23  07:00:00,77023260,310898855.6
 01/23  08:00:00,385278765,591784868.2
 01/23  09:00:00,344167596.4,767912123.7
 01/23  10:00:00,297987034.7,721691140.8
 01/23  11:00:00,267287142.2,705350760.1
 01/23  12:00:00,259480128.8,700002999.2
 01/23  13:00:00,264664776.8,702512914.9
 01/23  14:00:00,241961856.9,665326318.8
 01/23  15:00:00,244867947.9,668208625.9
 01/23  16:00:00,247705206.4,663754946.3
 01/23  17:00:00,263902863.8,679630343.5
 01/23  18:00:00,397156705.1,620474203.9
 01/23  19:00:00,407770200,637588160
 01/23  20:00:00,407770200,638550054.7
 01/23  21:00:00,407770200,638660904.9
 01/23  22:00:00,77023260,266894837
 01/23  23:00:00,77023260,266454925.2
 01/23  24:00:00,77023260,269139829.3
 01/24  01:00:00,77023260,266469307.1
 01/24  02:00:00,77023260,266405036.1
 01/24  03:00:00,77023260,266347310.1
 01/24  04:00:00,77023260,271279301.3
 01/24  05:00:00,77023260,280087127.9
 01/24  06:00:00,77023260,280451608.9
 01/24  07:00:00,77023260,313657145.2
 01/24  08:00:00,365311350.7,575237435.9
 01/24  09:00:00,264868730.2,689473635.6
 01/24  10:00:00,249980867.8,673804740.6
 01/24  11:00:00,245280064.7,683222579.4
 01/24  12:00:00,244338828.4,684971287.6
 01/24  13:00:00,245223497.7,685842045.2
 01/24  14:00:00,245463442.9,673720645.4
 01/24  15:00:00,246072920.2,674423090.5
 01/24  16:00:00,248683355.1,668103851.9
 01/24  17:00:00,266106972.8,681725684.6
 01/24  18:00:00,397897730.7,620939107.2
 01/24  19:00:00,407770200,637386704.3
 01/24  20:00:00,407770200,637554464.4
 01/24  21:00:00,407770200,637651146.9
 01/24  22:00:00,77023260,266431761.3
 01/24  23:00:00,77023260,266542069.9
 01/24  24:00:00,77023260,269208276.5
 01/25  01:00:00,77023260,266597300.7
 01/25  02:00:00,77023260,266574517.8
 01/25  03:00:00,77023260,266540438.7
 01/25  04:00:00,77023260,266531952.2
 01/25  05:00:00,77023260,267293860.9
 01/25  06:00:00,77023260,267258409.1
 01/25  07:00:00,77023260,310954804.3
 01/25  08:00:00,369520950.9,576216166.2
 01/25  09:00:00,272332872.6,696161373.8
 01/25  10:00:00,254944677.8,678556436.2
 01/25  11:00:00,243129517.8,680922954.6
 01/25  12:00:00,247631871.8,687970050
 01/25  13:00:00,247115429.8,684827211
 01/25  14:00:00,243639163.6,666987703.2
 01/25  15:00:00,265745771.4,689126218.6
 01/25  16:00:00,248846404.4,664912080.5
 01/25  17:00:00,282187935.8,697898786.7
 01/25  18:00:00,399932093.9,623115442.7
 01/25  19:00:00,407770200,637411942.3
 01/25  20:00:00,407770200,638267120.5
 01/25  21:00:00,407770200,638273558
 01/25  22:00:00,77023260,267088861.8
 01/25  23:00:00,77023260,266624106.2
 01/25  24:00:00,77023260,269263913.9
 01/26  01:00:00,77023260,266636006.3
 01/26  02:00:00,77023260,266612544.6
 01/26  03:00:00,77023260,266615863.6
 01/26  04:00:00,77023260,266602522
 01/26  05:00:00,77023260,267361316.1
 01/26  06:00:00,77023260,267288703.9
 01/26  07:00:00,77023260,311113576.2
 01/26  08:00:00,385397900.1,592354866.8
 01/26  09:00:00,338442690,762419208.5
 01/26  10:00:00,294375325,718260333.6
 01/26  11:00:00,252887391.5,691122015.5
 01/26  12:00:00,248983194.3,689750005.1
 01/26  13:00:00,246190560.8,684180591.6
 01/26  14:00:00,242495239.1,665953751.5
